 "subject" , "predicate" , "object" ,
 "http://xlore.org/mens-sprint-classiccross-country-skiing-pyeongchang-2018" , "http://www.w3.org/2000/01/rdf-schema#label" , "mens-sprint-classic" ,
 "http://xlore.org/olympic/instance/41" , "http://xlore.org/olympic/property/5" , "48:09.3_mens-20km-individual_2018" ,
 "http://xlore.org/olympic/instance/41" , "http://xlore.org/olympic/property/5" , "24:21.8_10km-men_2010" ,
 "http://xlore.org/olympic/instance/41" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/41" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/41" , "http://www.w3.org/2000/01/rdf-schema#label" , "Jakov FAK" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "_women_2018" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "7:19.893_5000m-relay-men_2002" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "2:53.89_ladies-team-pursuit-women_2018" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "FA_team-pursuit-women_2010" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "0.0_team-men_1994" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "( 0.0 )_team-men_1992" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "07:19.11_5000m-relay-men_1994" ,
 "http://xlore.org/olympic/instance/120" , "http://xlore.org/olympic/property/5" , "1024.9_teams-men_2014" ,
 "http://xlore.org/olympic/instance/120" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/120" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/120" , "http://www.w3.org/2000/01/rdf-schema#label" , "JAPAN" ,
 "http://xlore.org/olympic/instance/2138" , "http://xlore.org/olympic/property/5" , "0:44:01.10_15km-men_1976" ,
 "http://xlore.org/olympic/instance/2138" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2138" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2138" , "http://www.w3.org/2000/01/rdf-schema#label" , "Yevgeny BELYAEV" ,
 "http://xlore.org/olympic/instance/1747" , "http://xlore.org/olympic/property/5" , "112.3_normal-hill-individual-men_1992" ,
 "http://xlore.org/olympic/instance/1747" , "http://xlore.org/olympic/property/5" , "120.7_large-hill-individual-men_1992" ,
 "http://xlore.org/olympic/instance/1747" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1747" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1747" , "http://www.w3.org/2000/01/rdf-schema#label" , "Toni NIEMINEN" ,
 "http://xlore.org/500m-menspeed-skating-st-moritz-1948" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/500m-menspeed-skating-st-moritz-1948" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/500m-menspeed-skating-st-moritz-1948" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2792" ,
 "http://xlore.org/500m-menspeed-skating-st-moritz-1948" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2791" ,
 "http://xlore.org/500m-menspeed-skating-st-moritz-1948" , "http://www.w3.org/2000/01/rdf-schema#label" , "500m-men" ,
 "http://xlore.org/500m-menspeed-skating-st-moritz-1948" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子500米" ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1820" ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport9" ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/183" ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1822" ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://www.w3.org/2000/01/rdf-schema#label" , 混和双人赛 ,
 "http://xlore.org/doubles-mixedluge-grenoble-1968" , "http://www.w3.org/2000/01/rdf-schema#label" , "doubles-mixed" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/825" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport1" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/824" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/823" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , "downhill-women" ,
 "http://xlore.org/downhill-womenalpine-skiing-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子滑降 ,
 "http://xlore.org/olympic/instance/2468" , "http://xlore.org/olympic/property/5" , "22_individual-women_1964" ,
 "http://xlore.org/olympic/instance/2468" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2468" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2468" , "http://www.w3.org/2000/01/rdf-schema#label" , "Regine HEITZER" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/171" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport8" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/367" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1408" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , "ice-hockey-men" ,
 "http://xlore.org/ice-hockey-menice-hockey-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子冰球 ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/51" , "麦吉柯(Magique)" ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#alias" , "1992年冬季奥林匹克运动会" ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#alias" , 第十六届冬奥会 ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#alias" , 阿尔贝维尔冬奥会 ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept3" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/15km-mass-start-womencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/giant-slalom-menalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/giant-slalom-womenalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/individual-womenfigure-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/relay-4x10km-mencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/downhill-menalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/four-man-menbobsleigh-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/1500m-menspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/individual-mennordic-combined-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/1000m-menshort-track-speed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/singles-womenluge-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/ice-hockey-menice-hockey-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/10000m-menspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/singles-menluge-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/10km-menbiathlon-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/pairs-mixedfigure-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/1000m-womenspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/combined-10km-15km-pursuit-mencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/slalom-womenalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/30km-womencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/slalom-menalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/two-man-menbobsleigh-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/super-g-menalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/4x75km-relay-menbiathlon-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/doubles-mixedluge-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/relay-4x5km-womencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/super-g-womenalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/10km-pursuit-mencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/moguls-menfreestyle-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/30km-mass-start-mencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/combined-5km-10km-pursuit-womencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/downhill-womenalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/1500m-womenspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/5000m-menspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/3x75km-relay-womenbiathlon-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/1000m-menspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/50km-mencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/5000m-womenspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/large-hill-individual-menski-jumping-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/teams-menski-jumping-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/3000m-relay-womenshort-track-speed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/individual-menfigure-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/normal-hill-individual-menski-jumping-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/15km-womenbiathlon-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/3000m-womenspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/75km-womenbiathlon-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/alpine-combined-womenalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/5000m-relay-menshort-track-speed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/team-mennordic-combined-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/5km-womencross-country-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/moguls-womenfreestyle-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/alpine-combined-menalpine-skiing-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/500m-menspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/20km-menbiathlon-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/500m-womenspeed-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/1" , "http://xlore.org/ice-dancing-mixedfigure-skating-albertville-1992" ,
 "http://xlore.org/albertville-1992" , "http://xlore.org/olympic/property/17" , "阿尔及利亚,安道尔,阿根廷,澳大利亚,奥地利,比利时,百慕大,玻利维亚,巴西,保加利亚,加拿大,智利,中国,中华台北,哥斯达黎加,克罗地亚,塞浦路斯,捷克斯洛伐克,丹麦,爱沙尼亚,芬兰,法国,德国,英国,希腊,洪都拉斯,匈牙利,冰岛,印度,爱尔兰,意大利,牙买加,日本,朝鲜,韩国,拉脱维亚,黎巴嫩,列支敦士登,立陶宛,卢森堡,墨西哥,摩纳哥,蒙古,摩洛哥,荷兰,荷属安的列斯,新西兰,挪威,菲律宾,波兰,波多黎各,罗马尼亚,圣马力诺,塞内加尔,斯洛文尼亚,西班牙,斯威士兰,瑞典,瑞士,土耳其,独联体,美国,维尔京群岛,南斯拉夫" ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#label" , "the XVI Olympic Winter Games" ,
 "http://xlore.org/albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#label" , 第十六届冬季奥林匹克运动会 ,
 "http://xlore.org/10000m-menspeed-skating-innsbruck-1964" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2494" ,
 "http://xlore.org/10000m-menspeed-skating-innsbruck-1964" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/10000m-menspeed-skating-innsbruck-1964" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/10000m-menspeed-skating-innsbruck-1964" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2390" ,
 "http://xlore.org/10000m-menspeed-skating-innsbruck-1964" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2497" ,
